type,status,post_id,title,current_url,slug,post_date,modified_date,content_length,has_content,has_elementor_content,has_aparat,thumbnail_id,categories,tags,rank_math_title,rank_math_description,rank_math_robots,rank_math_focus_keyword,comments_count
post,publish,14134,ایمپلنت فوری در تبریز: کاشت دندان در یک روز با تکنولوژی پیشرفته در کلینیک دکتر صدیقی,https://dralirezasadighi.com/ایمپلنت-فوری-در-تبریز/,ایمپلنت-فوری-در-تبریز,2025-03-23 03:08:31,2025-04-29 11:45:23,2374,True,True,False,14135,blog|ایمپلنت|جراحی دندان,ایمپلنت فوری در تبریز,ایمپلنت فوری در تبریز | کاشت دندان در یک روز با دکتر علیرضا صدیقی,کاشت ایمپلنت فوری در تبریز در یک روز بدون درد و با کمترین جلسات. راهی سریع، مؤثر و مطمئن برای بازگرداندن لبخند شما. همین حالا اقدام کنید!,index,ایمپلنت فوری در تبریز,0
post,publish,14138,جراحی دندان عقل با بیهوشی در تبریز؛ تجربه‌ای بدون درد با دکتر علیرضا صدیقی,https://dralirezasadighi.com/جراحی-دندان-عقل-با-بیهوشی-در-تبریز/,جراحی-دندان-عقل-با-بیهوشی-در-تبریز,2025-03-24 20:18:58,2025-04-29 01:48:29,2546,True,True,False,14139,blog|جراحی دندان|جراحی دندان عقل,جراحی دندان عقل با بیهوشی در تبریز,جراحی دندان عقل با بیهوشی در تبریز | تجربه‌ای بدون درد با دکتر علیرضا صدیقی,انجام جراحی دندان عقل با بیهوشی در تبریز با دکتر علیرضا صدیقی، بدون درد و استرس! آشنایی با مراحل جراحی، مراقبت‌ها و هزینه‌ها در کلینیک تخصصی دکتر صدیقی.,index,جراحی دندان عقل با بیهوشی در تبریز,0
post,publish,14141,جراحی فک نی نی سایت؛ تجربه‌ای موفق با روش‌های دیجیتال دکتر علیرضا صدیقی,https://dralirezasadighi.com/جراحی-فک-نی-نی-سایت/,جراحی-فک-نی-نی-سایت,2025-03-25 21:26:45,2026-05-29 00:39:56,5611,True,True,False,14142,blog|جراحی فک,جراحی فک نی نی سایت|جراحی فک نی نی سایت؛ تجربه‌ای موفق با روش‌های دیجیتال دکتر علیرضا صدیقی,جراحی فک نی نی سایت؛ تجربه بیماران + پاسخ علمی دکتر علیرضا صدیقی,دنبال تجربه جراحی فک نی نی سایت هستید؟ این راهنمای تخصصی درباره درد، تورم، بی‌حسی، دوره نقاهت، هزینه و روش‌های دیجیتال جراحی فک در کلینیک دکتر علیرضا صدیقی است.,index,"جراحی فک نی نی سایت,تجربه جراحی فک,جراحی فک ارتوگناتیک",0
post,publish,14557,فیزیوتراپی بعد از جراحی فک: چرا ضروری است و چه مزایایی دارد؟,https://dralirezasadighi.com/فیزیوتراپی-بعد-از-جراحی-فک/,فیزیوتراپی-بعد-از-جراحی-فک,2025-05-12 19:57:44,2025-05-12 20:11:05,4121,True,True,False,14561,blog|جراحی فک|مقالات,انواع جراحی فک|جراحی فک|نحوه فیزیوتراپی فک: تمرینات و توصیه‌ها,فیزیوتراپی بعد از جراحی فک | ضرورت، مزایا و تمرینات مؤثر,فیزیوتراپی بعد از جراحی فک مرحله‌ای کلیدی در روند بهبودی است. در این مقاله با فواید فیزیوتراپی فک، تمرینات مهم و نکات تخصصی مراقبتی آشنا شوید.,,فیزیوتراپی بعد از جراحی فک,0
post,publish,14564,ایمپلنت دندان چیست و چگونه عمل می‌کند؟,https://dralirezasadighi.com/ایمپلنت-دندان-چیست/,ایمپلنت-دندان-چیست,2025-05-12 22:35:39,2025-05-12 22:52:42,4962,True,True,False,14568,blog|ایمپلنت|مقالات,ایمپلنت|ایمپلنت دندان|ایمپلنت دندان چیست,ایمپلنت دندان چیست و چگونه عمل می‌کند؟ بررسی شرایط کاندید مناسب,ایمپلنت دندان چیست؟ ایمپلنت دندان یکی از بهترین روش‌های جایگزینی دندان از دست‌رفته است. در این مقاله با نحوه عملکرد ایمپلنت، شرایط لازم، محدودیت‌ها و گزینه‌های جایگزین آشنا شوید.,,ایمپلنت دندان چیست,0
post,publish,14574,عوارض ایمپلنت دندان: واقعیت یا نگرانی بی‌مورد؟,https://dralirezasadighi.com/عوارض-ایمپلنت-دندان/,عوارض-ایمپلنت-دندان,2025-05-13 01:15:05,2025-05-13 01:21:56,4053,True,True,False,14578,blog|ایمپلنت|مراقبت بعد از جراحی ایمپلنت|مقالات,ایمپلنت|ایمپلنت دندان|عوارض ایمپلنت,بررسی عوارض ایمپلنت دندان و راه‌های پیشگیری | دکتر علیرضا صدیقی,آیا عوارض ایمپلنت دندان نگران‌کننده است؟ در این مقاله به بررسی تخصصی عوارض احتمالی ایمپلنت و راهکارهای جلوگیری از آن با نظارت دکتر علیرضا صدیقی می‌پردازیم.,,عوارض ایمپلنت دندان,0
post,publish,14580,بهترین دندانپزشک برای ایمپلنت دندان در تبریز؛ انتخابی که لبخند شما را تضمین می‌کند,https://dralirezasadighi.com/بهترین-دندانپزشک-برای-ایمپلنت-دندان-د/,بهترین-دندانپزشک-برای-ایمپلنت-دندان-د,2025-05-13 20:51:38,2025-05-13 21:02:39,4499,True,True,False,14585,blog|ایمپلنت|دندانپزشک|مقالات,ایمپلنت دندان|بهترین دندانپزشک ایمپلنت تبریز|دندانپزشک تبریز,بهترین دندانپزشک برای ایمپلنت دندان در تبریز | درمانی حرفه‌ای با لبخند ماندگار,به دنبال بهترین دندانپزشک برای ایمپلنت دندان در تبریز هستید؟ با خدمات دکتر علیرضا صدیقی، لبخندتان را با اطمینان بازسازی کنید. بدون درد، با تکنولوژی روز و با قیمت مناسب.,,بهترین دندانپزشک برای ایمپلنت دندان در تبریز,0
post,publish,14594,ایمپلنت دندان در تبریز؛ پرسش‌های پرتکرار بیماران و پاسخ‌های تخصصی دکتر علیرضا صدیقی,https://dralirezasadighi.com/ایمپلنت-دندان-در-تبریز-پرسش-پاسخ/,ایمپلنت-دندان-در-تبریز-پرسش-پاسخ,2025-05-13 23:14:07,2025-05-14 00:00:13,4963,True,True,False,14605,blog|ایمپلنت|دندانپزشک|سوالات متداول,انواع ایمپلنت در تبریز|ایمپلنت دندان|بهترین دندانپزشک ایمپلنت تبریز,ایمپلنت دندان در تبریز | پاسخ به رایج‌ترین سوالات بیماران توسط دکتر صدیقی,به‌دنبال ایمپلنت دندان در تبریز هستید؟ در این مقاله، دکتر علیرضا صدیقی به ۱۰ سؤال مهم بیماران درباره ایمپلنت پاسخ می‌دهد؛ از مراحل، قیمت، درد تا بهترین زمان انجام.,,ایمپلنت دندان در تبریز,0
post,publish,14607,ایمپلنت در تهران از نگاه بیماران؛ مقایسه واقعی بین مراکز درمانی معتبر,https://dralirezasadighi.com/ایمپلنت-در-تهران/,ایمپلنت-در-تهران,2025-05-14 01:00:57,2025-05-14 01:40:39,5189,True,True,False,14613,blog|ایمپلنت|دندانپزشک|مقالات,ایمپلنت|ایمپلنت در تهران|بهترین جراح ایمپلنت دندان,ایمپلنت در تهران | بررسی و مقایسه تخصصی مراکز معتبر ایمپلنت,ایمپلنت در تهران با بهترین متخصصین و پیشرفته‌ترین تجهیزات. مقایسه مراکز معتبر، بررسی قیمت‌ها و معرفی کلینیک دکتر علیرضا صدیقی با امکان اقساط.,,"ایمپلنت در تهران,بهترین مرکز ایمپلنت در تهران",0
post,publish,14616,ایمپلنت اقساطی در تهران برای همه؛ از دغدغه مالی تا لبخند سالم در کنار بهترین متخصصین,https://dralirezasadighi.com/ایمپلنت-اقساطی-در-تهران/,ایمپلنت-اقساطی-در-تهران,2025-05-14 19:40:27,2025-05-14 20:12:29,5123,True,True,False,14622,blog|ایمپلنت|دندانپزشک|سوالات متداول|مقالات,ایمپلنت|ایمپلنت اقساطی در تهران|دندانپزشک,ایمپلنت اقساطی در تهران با کیفیت بالا | مشاوره رایگان در کلینیک دکتر صدیقی,نگران هزینه‌های ایمپلنت نباشید! ایمپلنت اقساطی در تهران در کلینیک دکتر علیرضا صدیقی. با شرایط اقساطی بدون سود، لبخندی ماندگار تجربه کنید.,,"ایمپلنت اقساطی در تهران,ایمپلنت قسط,قیمت ایمپلنت اقساطی,ایمپلنت در تهران,بهترین کلینیک ایمپلنت",0
post,publish,14624,طول عمر ایمپلنت دندان چقدر است؟ بررسی جامع عوامل مؤثر در ماندگاری و دوام ایمپلنت در تهران,https://dralirezasadighi.com/طول-عمر-ایمپلنت-دندان/,طول-عمر-ایمپلنت-دندان,2025-05-16 17:43:59,2025-05-16 18:06:25,6184,True,True,False,14629,blog|ایمپلنت|مقالات,ایمپلنت تضمینی با ماندگاری بالا|ایمپلنت دندان,طول عمر ایمپلنت دندان در تهران | عوامل موثر و نکات مهم برای دوام بیشتر,مقاله‌ای جامع درباره طول عمر ایمپلنت دندان، عوامل موثر بر دوام آن، مراقبت‌های لازم و مقایسه با روش‌های جایگزین در تهران. با کلینیک دکتر علیرضا صدیقی، بهترین انتخاب برای ایمپلنت.,,طول عمر ایمپلنت دندان,0
post,publish,14693,ایمپلنت دندان؛ بازسازی عملکرد و زیبایی لبخند با جدیدترین تکنولوژی روز,https://dralirezasadighi.com/ایمپلنت-دندان-قیمت-ایمپلنت-دندان/,ایمپلنت-دندان-قیمت-ایمپلنت-دندان,2025-07-22 23:05:52,2025-07-22 23:31:35,7917,True,True,False,,دسته بندی نشده,,ایمپلنت دندان | هزینه، مزایا، مراقبت‌ها و بهترین متخصص در تهران,ایمپلنت دندان، روش استاندارد جایگزینی دندان‌های از دست‌رفته است. قیمت ایمپلنت، ویژگی‌های متخصص حرفه‌ای در تهران، مزایا، مراقبت‌ها و پاسخ به سؤالات رایج را بخوانید.,,"ایمپلنت دندان,قیمت ایمپلنت دندان,متخصص ایمپلنت در تهران,عوارض ایمپلنت دندان",0
post,publish,14707,جراحی جلوآمدگی فک پایین | درمان جلو بودن فک پایین و اصلاح ناهنجاری فک + عکس قبل و بعد,https://dralirezasadighi.com/جراحی-جلوآمدگی-فک-پایین-2/,جراحی-جلوآمدگی-فک-پایین-2,2025-08-09 15:27:59,2025-08-09 15:33:33,10084,True,True,False,14716,blog|جراحی چانه|جراحی فک|مقالات,جراحی جلوآمدگی فک پایین|جراحی فک|متخصص جراحی فک تبریز|متخصص جراحی فک تهران,جراحی جلوآمدگی فک پایین | درمان تخصصی و اصلاح ناهنجاری فک با روش ارتوگناتیک,آیا از جلو بودن فک پایین رنج می‌برید؟ در این مقاله جامع با روش‌های درمان، مراحل جراحی ارتوگناتیک و مراقبت‌های بعد از عمل آشنا شوید. مشاوره تخصصی و تجربه واقعی بیماران در کلینیک دکتر علیرضا صدیقی.,,"جراحی جلوآمدگی فک پایین,جلو بودن فک پایین,جراحی ارتوگناتیک فک پایین,اصلاح ناهنجاری فک",0
post,publish,14719,جراحی زیبایی بینی | راهنمای کامل عمل بینی طبیعی با بهترین نتایج,https://dralirezasadighi.com/جراحی-زیبایی-بینی/,جراحی-زیبایی-بینی,2025-08-12 17:03:54,2025-08-12 17:24:48,7775,True,True,False,14732,blog|جراحی بینی,جراحی بینی|عمل زیبایی|عمل زیبایی بینی,جراحی زیبایی بینی | تکنیک‌ها، مراحل و مراقبت‌ها با دکتر علیرضا صدیقی,جراحی زیبایی بینی با جدیدترین تکنیک‌ها توسط دکتر علیرضا صدیقی. بررسی مراحل، مراقبت‌ها و نکات مهم برای داشتن بینی طبیعی و زیبا.,,"جراحی زیبایی بینی,عمل بینی,رینوپلاستی,جراحی بینی طبیعی",0
post,publish,14735,جراحی بازسازی نواقص صورت: بازگرداندن زیبایی، عملکرد و اعتماد به نفس,https://dralirezasadighi.com/جراحی-بازسازی-نواقص-صورت-بازگرداندن/,جراحی-بازسازی-نواقص-صورت-بازگرداندن,2025-08-22 16:13:22,2026-05-18 03:58:22,5735,True,True,False,14736,blog|بازسازی نواقص صورت,بازسازی نواقص صورت|بهترین دکتر بازسازی نواقص صورت,بازسازی نواقص صورت | جراحی پلاستیک و بازگرداندن ظاهر طبیعی,بازسازی نواقص صورت با جراحی پلاستیک، بازگرداندن زیبایی و عملکرد طبیعی اعضای صورت. مشاوره با متخصص جراحی پلاستیک دکتر علیرضا صدیقی.,,"بازسازی نواقص صورت,جراحی پلاستیک,بازسازی صورت,متخصص جراحی پلاستیک",0
post,publish,14763,مراقبت های قبل و بعد از جراحی سینوس لیفت | راهنمای کامل بیماران,https://dralirezasadighi.com/sinus-lift-surgery-pre-post-care-guide/,sinus-lift-surgery-pre-post-care-guide,2026-02-24 16:35:43,2026-02-24 17:10:50,3183,True,True,False,14771,سینوس لیفت,,مراقبت های بعد از جراحی سینوس لیفت در تبریز (بایدها و نبایدها),راهنمای کامل مراقبت های بعد از جراحی سینوس لیفت و قبل از آن، نحوه صحیح شست‌وشوی بینی، لیست داروها و نکات ممنوعه برای جلوگیری از عوارض. دکتر علیرضا صدیقی.,,"مراقبت های بعد از جراحی سینوس لیفت,عوارض سینوس لیفت,ترمیم غشای سینوس,جراحی بالابردن کف سینوس",0
post,publish,14781,عمل بینی اروپایی چیست و برای چه چهره‌هایی مناسب است؟,https://dralirezasadighi.com/european-nose-job/,european-nose-job,2026-05-11 02:01:57,2026-05-11 03:30:34,9799,True,True,False,14783,جراحی بینی|جراحی زیبایی,عمل بینی، بینی اروپایی,عمل بینی اروپایی چیست و برای چه چهره‌هایی مناسب است؟ | دکتر علیرضا صدیقی,عمل بینی اروپایی چیست و چه تفاوتی با بینی عروسکی دارد؟ در این مقاله، مدل بینی اروپایی، ویژگی‌ها، مزایا، محدودیت‌ها و مناسب‌ترین نوع چهره برای این سبک جراحی را با توضیحات تخصصی دکتر علیرضا صدیقی، جراح فک، صورت و زیبایی بینی در تبریز و تهران، بررسی می‌کنیم تا تصمیمی مطمئن‌تر برای عمل بینی خود بگیرید.,,"عمل بینی اروپایی,مدل بینی اروپایی,عمل بینی مدل اروپایی,بینی مدل اروپایی طبیعی",0
post,publish,14791,ایمپلنت اقساطی؛ راه‌حل منطقی برای بیمارانی که نگران هزینه هستند,https://dralirezasadighi.com/installment-dental-implant/,installment-dental-implant,2026-05-11 20:52:52,2026-05-13 00:19:09,9177,True,True,False,14792,ایمپلنت|دندانپزشک,ایمپلنت|ایمپلنت اقساطی,ایمپلنت اقساطی؛ راه‌حل منطقی برای بیمارانی که نگران هزینه هستند | دکتر علیرضا صدیقی,"اگر به‌دنبال ایمپلنت دندان هستید اما نگران هزینه هستید، ایمپلنت اقساطی می‌تواند یک راه‌حل منطقی و ایمن باشد. 
در این مقاله، با نگاه علمی و صادقانه، شرایط ایمپلنت اقساطی، تفاوت آن با ایمپلنت نقد، مزایا و ریسک‌ها، و نحوه برنامه‌ریزی مالی درست در کلینیک دکتر علیرضا صدیقی (تبریز و تهران) را بررسی می‌کنیم.",,"ایمپلنت اقساطی,ایمپلنت اقساطی در تبریز,ایمپلنت اقساطی در تهران,ایمپلنت دندان",0
post,publish,14803,چطور بهترین متخصص ایمپلنت را انتخاب کنیم؟ راهنمای کامل بیمار از مشاوره تا جراحی,https://dralirezasadighi.com/best-dental-implant-specialist/,best-dental-implant-specialist,2026-05-12 19:34:10,2026-05-12 23:32:10,10038,True,True,False,14807,ایمپلنت|دندانپزشک,ایمپلنت|بهترین متخصص ایمپلنت,چطور بهترین متخصص ایمپلنت را انتخاب کنیم؟ راهنمای کامل بیمار | کلینیک دکتر علیرضا صدیقی,انتخاب بهترین متخصص ایمپلنت تصمیم کوچکی نیست. در این مقاله، معیارهای حرفه‌ای انتخاب دندانپزشک، از مدارک و تجربه تا نمونه‌کار و رضایت بیماران را بررسی می‌کنیم و در پایان، استانداردهای کلینیک دکتر علیرضا صدیقی در تبریز و تهران را توضیح می‌دهیم.,,"بهترین متخصص ایمپلنت,انتخاب متخصص ایمپلنت,بهترین متخصص ایمپلنت در تبریز,چطور بهترین متخصص ایمپلنت را انتخاب کنیم",0
post,publish,14832,مشاوره هزینه ایمپلنت دندان در تبریز توسط دکتر علیرضا صدیقی در کلینیک تخصصی,https://dralirezasadighi.com/implant-cost-tabriz/,implant-cost-tabriz,2026-05-17 22:37:38,2026-05-18 02:01:25,11213,True,True,False,14833,ایمپلنت|دندانپزشک,ایمپلنت|بهترین متخصص ایمپلنت,هزینه ایمپلنت دندان در تبریز | راهنمای کامل + استعلام دقیق,هزینه ایمپلنت دندان در تبریز به عوامل زیادی بستگی دارد. قیمت جهانی، تفاوت برندها (از جمله اشترومن) و روش استعلام هزینه دقیق را بخوانید.,,"هزینه ایمپلنت دندان در تبریز,قیمت ایمپلنت در تبریز,هزینه ایمپلنت سوئیسی,ایمپلنت اشترومن,هزینه ایمپلنت کره‌ای",0
post,publish,14881,مراقبت‌های بعد از جراحی چانه (جنیوپلاستی),https://dralirezasadighi.com/genioplasty-aftercare/,genioplasty-aftercare,2026-06-02 01:06:55,2026-06-02 01:16:14,1249,True,True,False,14886,مراقبت بعد از جراحی ایمپلنت|مراقبت های بعد از عمل,جراحی چانه|جینوپلاستی|مراقبت های بعد از جراحی چانه,,,index,,0
post,publish,14903,مراقبت‌های قبل و بعد از جراحی سینوس لیفت | راهنمای کامل بیماران,https://dralirezasadighi.com/sinus-lift-care/,sinus-lift-care,2026-06-08 19:44:50,2026-06-11 15:05:25,3217,True,True,False,14904,مراقبت بعد از جراحی ایمپلنت|مراقبت های بعد از عمل,جراحی چانه|جینوپلاستی|مراقبت های بعد از جراحی چانه,,,index,,0
post,publish,14936,لیفت گلایدینگ ابرو؛ روشی نوین برای جوانسازی طبیعی پیشانی و ابرو,https://dralirezasadighi.com/eyebrow-gliding-lift/,eyebrow-gliding-lift,2026-07-14 15:28:31,2026-07-14 15:32:23,10158,True,True,False,14937,لیفت ابرو یا شقیقه|لیفت صورت,ایمپلنت|بهترین متخصص ایمپلنت,لیفت گلایدینگ ابرو | روشی نوین برای لیفت طبیعی پیشانی و ابرو,لیفت گلایدینگ ابرو یک روش جراحی نوین برای بالا بردن ابرو، کاهش افتادگی پیشانی و جوانسازی طبیعی قسمت فوقانی صورت است. در این مقاله با کاندیدهای مناسب، مزایا، تفاوت با لیفت با نخ، مراقبت‌ها و عوارض احتمالی این روش آشنا می‌شوید.,,"لیفت گلایدینگ ابرو,لیفت پیشانی و ابرو,جراحی لیفت گلایدینگ ابرو",0
post,publish,14950,انتخاب بهترین جراح بینی در تبریز؛ راهنمای تخصصی با رویکرد دکتر علیرضا صدیقی,https://dralirezasadighi.com/best-rhinoplasty-surgeon-tabriz/,best-rhinoplasty-surgeon-tabriz,2026-07-31 22:43:29,2026-07-31 22:54:54,9820,True,True,False,14960,جراحی زیبایی|جراحی زیبایی بینی,ایمپلنت|بهترین متخصص ایمپلنت,بهترین جراح بینی در تبریز | راهنمای انتخاب + دکتر علیرضا صدیقی,به دنبال بهترین جراح بینی در تبریز هستید؟ در این راهنمای تخصصی، معیارهای علمی انتخاب جراح بینی، نکات مهم قبل از عمل و رویکرد دکتر علیرضا صدیقی را بخوانید.,,"بهترین جراح بینی در تبریز,جراح بینی در تبریز,بهترین متخصص جراحی بینی در تبریز,متخصص جراحی بینی تبریز",0
page,draft,8,درباره ما 1,https://dralirezasadighi.com/?page_id=8,about-1,2018-11-06 07:01:29,2023-12-23 18:06:51,3197,True,True,False,,,,,,index,,0
page,publish,133,درباره ما,https://dralirezasadighi.com/about-us/,about-us,2018-11-07 12:33:51,2024-07-23 18:10:37,14669,True,True,False,,,,,,index,,0
page,publish,644,خدمات ما,https://dralirezasadighi.com/دکتر-علیرضا-صدیقی-2/,دکتر-علیرضا-صدیقی-2,2018-11-14 12:07:19,2024-12-04 14:51:51,0,False,False,False,,,,,دکتر علیرضا صدیقی یکی از برجسته‌ترین جراحان فک و صورت و پلاستیک بینی است که با تخصص خود در این زمینه،شناخت فراوانی را به دست آورده است.,index,دکتر علیرضا صدیقی,0
page,publish,656,تماس با ما,https://dralirezasadighi.com/contact/,contact,2018-11-14 12:10:50,2024-04-08 01:11:49,8033,True,True,False,,,,,,index,,0
page,publish,660,خدمات ما,https://dralirezasadighi.com/خدمات-ما/,خدمات-ما,2018-11-15 06:25:55,2023-12-20 13:36:09,6465,True,True,False,,,,,,index,,0
page,publish,675,سوالات متداول بلفاروپلاستی,https://dralirezasadighi.com/سوالات-متداول-بلفاروپلاستی/,سوالات-متداول-بلفاروپلاستی,2018-11-15 09:47:24,2023-12-23 19:07:01,4383,True,True,False,,,,,,index,,0
page,publish,686,فرم وقت ملاقات,https://dralirezasadighi.com/appointment-form/,appointment-form,2018-11-15 10:04:55,2022-09-18 23:22:18,308,True,True,False,,,,,,index,,0
page,publish,3270,دکتر علیرضا صدیقی,https://dralirezasadighi.com/,دکتر-علیرضا-صدیقی,2021-11-02 11:25:10,2026-06-08 21:24:56,3233,True,True,True,,,,,دکتر علیرضا صدیقی یکی از برجسته‌ترین جراحان فک و صورت و پلاستیک بینی است که با تخصص خود در این زمینه،شناخت فراوانی را به دست آورده است.,index,دکتر علیرضا صدیقی,0
page,draft,3557,Refund and Returns Policy,https://dralirezasadighi.com/?page_id=3557,refund_returns,2021-08-23 13:01:11,2021-08-23 13:01:11,3331,True,False,False,,,,,,index,,0
page,draft,6053,مراقبت های بعد از عمل,https://dralirezasadighi.com/?page_id=6053,,2023-03-17 15:50:31,2023-03-17 15:50:31,36,True,True,False,,,,,,index,,0
page,publish,6058,جراحی دندان,https://dralirezasadighi.com/جراحی-دندان/,جراحی-دندان,2023-03-17 15:52:11,2023-04-12 00:03:28,2136,True,True,False,,,,,,index,,0
page,publish,6064,جراحی ایمپلنت,https://dralirezasadighi.com/جراحی-ایمپلنت/,جراحی-ایمپلنت,2023-03-17 15:52:39,2023-04-27 14:31:29,941,True,False,False,,,,,,index,,0
page,publish,6087,تازه های فک و صورت,https://dralirezasadighi.com/تازه-های-فک-و-صورت/,تازه-های-فک-و-صورت,2023-03-18 14:03:26,2023-04-02 03:13:14,420,True,True,False,,,,,,index,,0
page,publish,6290,سوالات متداول ( ایمپلنت ),https://dralirezasadighi.com/سوالات-متداول-ایمپلنت/,سوالات-متداول-ایمپلنت,2023-03-28 23:22:22,2023-12-23 19:06:50,6382,True,True,False,,,,,,index,,0
page,publish,6508,جراحی بلفاروپلاستی,https://dralirezasadighi.com/جراحی-بلفاروپلاستی/,جراحی-بلفاروپلاستی,2023-04-27 14:08:15,2023-04-27 14:22:50,1376,True,False,False,,,,,,index,,0
page,publish,7024,خدمات زیبایی,https://dralirezasadighi.com/خدمات-زیبایی/,خدمات-زیبایی,2023-12-21 15:46:12,2025-01-21 18:53:38,5027,True,True,False,,,,,,index,,0
page,publish,7026,جراحی فک و دندان,https://dralirezasadighi.com/جراحی-فک-و-دندان/,جراحی-فک-و-دندان,2023-12-21 15:46:29,2024-07-23 18:23:59,3650,True,True,False,,,,,,index,,0
page,publish,7212,بلفاروپلاستی,https://dralirezasadighi.com/بلفاروپلاستی/,بلفاروپلاستی,2023-12-22 13:43:37,2023-12-23 13:49:23,13298,True,True,False,,,,,,index,,0
page,publish,7213,زیبایی بینی,https://dralirezasadighi.com/زیبایی-بینی/,زیبایی-بینی,2023-12-22 13:43:38,2024-07-23 18:42:43,5285,True,True,False,,,,,,index,,0
page,publish,13318,صفحه اصلی,https://dralirezasadighi.com/صفحه-اصلی/,صفحه-اصلی,2021-11-02 11:25:10,2024-11-30 16:21:46,3979,True,True,True,,,,,,index,,0
page,publish,7214,بوتاکس,https://dralirezasadighi.com/بوتاکس/,بوتاکس,2023-12-22 13:43:39,2024-07-23 18:45:19,5097,True,True,False,,,,,,index,,0
page,publish,7215,تزریق فیلر,https://dralirezasadighi.com/تزریق-فیلر/,تزریق-فیلر,2023-12-22 13:43:40,2024-07-23 18:47:02,5308,True,True,False,,,,,,index,,0
page,publish,7216,پروتز گونه,https://dralirezasadighi.com/پروتز-گونه/,پروتز-گونه,2023-12-22 13:43:41,2024-07-23 18:49:43,5129,True,True,False,,,,,,index,,0
page,publish,7217,بوکال فت,https://dralirezasadighi.com/بوکال-فت/,بوکال-فت,2023-12-22 13:43:42,2024-07-23 18:52:03,5063,True,True,False,,,,,,index,,0
page,publish,7218,ساکشن غبغب,https://dralirezasadighi.com/ساکشن-غبغب/,ساکشن-غبغب,2023-12-22 13:43:43,2024-07-23 18:57:23,4160,True,True,False,,,,,,index,,0
page,publish,7226,لیفت ابرو و شقیقه,https://dralirezasadighi.com/لیفت-ابرو-و-شقیقه/,لیفت-ابرو-و-شقیقه,2023-12-22 13:46:29,2024-07-23 18:54:40,5201,True,True,False,,,,,,index,,0
page,publish,7227,لیفت صورت,https://dralirezasadighi.com/لیفت-صورت/,لیفت-صورت,2023-12-22 13:46:30,2024-07-23 18:52:38,5086,True,True,False,,,,,,index,,0
page,publish,7228,بازسازی نواقص صورت,https://dralirezasadighi.com/بازسازی-نواقص-صورت/,بازسازی-نواقص-صورت,2023-12-22 13:46:31,2024-07-23 18:57:29,4160,True,True,False,,,,,,index,,0
page,publish,7229,جراحی ایمپلنت,https://dralirezasadighi.com/جراحی-ایمپلنت-2/,جراحی-ایمپلنت-2,2023-12-22 13:46:32,2024-08-01 17:33:04,4160,True,True,False,,,,,,index,,0
page,publish,7230,جراحی فک,https://dralirezasadighi.com/جراحی-فک-2/,جراحی-فک-2,2023-12-22 13:46:33,2024-08-01 17:42:13,7367,True,True,False,8306,,,,,index,,0
page,publish,7236,جراحی دندان عقل,https://dralirezasadighi.com/جراحی-دندان-عقل/,جراحی-دندان-عقل,2023-12-22 13:47:52,2024-08-01 17:34:00,4160,True,True,False,,,,,,index,,0
page,publish,7237,جراحی دندان نهفته,https://dralirezasadighi.com/جراحی-دندان-نهفته/,جراحی-دندان-نهفته,2023-12-22 13:47:53,2024-08-01 17:41:07,4160,True,True,False,,,,,,index,,0
page,publish,7398,نمونه درمان,https://dralirezasadighi.com/نمونه-درمان/,نمونه-درمان,2023-12-23 13:50:13,2024-08-01 19:24:53,3735,True,True,False,,,,,,index,,0
page,publish,7805,مراقبت های قبل و بعد از جراحی,https://dralirezasadighi.com/مراقبت-های-قبل-از-جراحی/,مراقبت-های-قبل-از-جراحی,2024-03-17 23:05:42,2024-03-18 08:37:40,180,True,True,False,,,,,,index,,0
